latitude,longitude,krill_adult_log,UpTiertile_P,nb_krill_m2_log,UpTiertile_B,label,Upper_tiertile
-77,-179,0.57452,0.0,,,1.0,0
-77,-177,0.81818,0.0,,,1.0,0
-77,-175,1.00264,0.0,,,1.0,0
-77,-173,0.99747,0.0,,,1.0,0
-77,-171,1.14972,0.0,,,1.0,0
-77,-169,1.29619,0.0,,,1.0,0
-77,-167,1.50482,0.0,,,1.0,0
-77,-165,1.56044,0.0,,,1.0,0
-77,-163,2.06832,1.0,,,3.0,1
-77,-161,1.9584,1.0,,,3.0,1
-77,-159,1.85831,1.0,,,3.0,1
-77,-157,1.69158,1.0,,,3.0,1
-77,-155,1.92561,1.0,,,3.0,1
-77,-153,2.10277,1.0,,,3.0,1
-77,-151,2.5344,1.0,,,3.0,1
-77,-53,2.90302,1.0,,,3.0,1
-77,-51,2.59145,1.0,,,3.0,1
-77,-49,2.39679,1.0,0.0,0.0,2.0,0
-77,-47,2.36873,1.0,0.0,0.0,2.0,0
-77,-45,2.37169,1.0,0.0,0.0,2.0,0
-77,-43,2.31412,1.0,0.1543022196846644,0.0,2.0,0
-77,-41,2.24043,1.0,0.1543022196846644,0.0,2.0,0
-77,-39,2.34653,1.0,0.1543022196846644,0.0,2.0,0
-77,-37,2.12491,1.0,0.0,0.0,2.0,0
-77,-35,2.31856,1.0,0.0,0.0,2.0,0
-77,-33,2.22547,1.0,0.0,0.0,2.0,0
-77,-31,2.4055,1.0,,,3.0,1
-77,-29,2.22796,1.0,,,3.0,1
-77,163,1.68109,1.0,,,3.0,1
-77,165,1.56044,0.0,,,1.0,0
-77,167,1.71017,1.0,,,3.0,1
-77,169,1.87734,1.0,,,3.0,1
-77,171,1.8323,1.0,,,3.0,1
-77,173,1.40877,0.0,,,1.0,0
-77,175,1.25585,0.0,,,1.0,0
-77,177,0.96193,0.0,,,1.0,0
-75,-179,1.08086,0.0,,,1.0,0
-75,-177,1.38079,0.0,,,1.0,0
-75,-175,1.51197,0.0,,,1.0,0
-75,-173,1.53273,0.0,,,1.0,0
-75,-171,1.70495,1.0,,,3.0,1
-75,-169,1.77526,1.0,,,3.0,1
-75,-167,1.72622,1.0,,,3.0,1
-75,-165,1.71033,1.0,,,3.0,1
-75,-163,1.70886,1.0,,,3.0,1
-75,-161,1.60376,1.0,,,3.0,1
-75,-159,1.61087,1.0,,,3.0,1
-75,-157,1.55533,0.0,,,1.0,0
-75,-155,1.57465,0.0,,,1.0,0
-75,-153,1.80131,1.0,,,3.0,1
-75,-151,1.90386,1.0,,,3.0,1
-75,-149,2.15718,1.0,,,3.0,1
-75,-147,2.15136,1.0,,,3.0,1
-75,-145,2.18672,1.0,,,3.0,1
-75,-143,2.21065,1.0,,,3.0,1
-75,-141,2.46474,1.0,,,3.0,1
-75,-139,2.44452,1.0,,,3.0,1
-75,-137,2.75732,1.0,,,3.0,1
-75,-135,2.54839,1.0,,,3.0,1
-75,-133,2.51845,1.0,,,3.0,1
-75,-109,2.41057,1.0,,,3.0,1
-75,-107,3.22576,1.0,,,3.0,1
-75,-105,3.14434,1.0,,,3.0,1
-75,-61,2.68815,1.0,0.0,0.0,2.0,0
-75,-59,2.19417,1.0,0.0,0.0,2.0,0
-75,-57,2.2505,1.0,0.0,0.0,2.0,0
-75,-55,2.24452,1.0,0.0,0.0,2.0,0
-75,-53,2.45569,1.0,0.0,0.0,2.0,0
-75,-51,2.42056,1.0,0.0,0.0,2.0,0
-75,-49,2.42195,1.0,0.0174128015176818,0.0,2.0,0
-75,-47,2.43358,1.0,0.0174128015176818,0.0,2.0,0
-75,-45,2.41282,1.0,0.0174128015176818,0.0,2.0,0
-75,-43,2.40791,1.0,,,3.0,1
-75,-41,2.32823,1.0,,,3.0,1
-75,-39,2.33058,1.0,,,3.0,1
-75,-37,2.33947,1.0,0.0,0.0,2.0,0
-75,-35,2.3337,1.0,0.0,0.0,2.0,0
-75,-33,2.2559,1.0,0.0,0.0,2.0,0
-75,-31,2.25677,1.0,0.1752218003430523,0.0,2.0,0
-75,-29,2.21131,1.0,0.1752218003430523,0.0,2.0,0
-75,-27,2.03356,1.0,0.1752218003430523,0.0,2.0,0
-75,-25,1.81575,1.0,,,3.0,1
-75,167,1.79667,1.0,,,3.0,1
-75,169,1.95216,1.0,,,3.0,1
-75,171,1.92719,1.0,,,3.0,1
-75,173,1.88611,1.0,,,3.0,1
-75,175,1.77518,1.0,,,3.0,1
-75,177,1.59945,1.0,,,3.0,1
-73,-179,1.42879,0.0,,,1.0,0
-73,-177,1.55057,0.0,,,1.0,0
-73,-175,1.65792,1.0,,,3.0,1
-73,-173,1.62782,1.0,,,3.0,1
-73,-171,1.70983,1.0,,,3.0,1
-73,-169,1.64788,1.0,,,3.0,1
-73,-167,1.56159,0.0,,,1.0,0
-73,-165,1.37659,0.0,,,1.0,0
-73,-163,1.30124,0.0,,,1.0,0
-73,-161,1.35341,0.0,,,1.0,0
-73,-159,1.29869,0.0,,,1.0,0
-73,-157,1.14016,0.0,,,1.0,0
-73,-155,1.3081,0.0,,,1.0,0
-73,-153,1.2904,0.0,,,1.0,0
-73,-151,1.50624,0.0,,,1.0,0
-73,-149,1.64302,1.0,,,3.0,1
-73,-147,1.68396,1.0,,,3.0,1
-73,-145,1.70328,1.0,,,3.0,1
-73,-143,1.79433,1.0,,,3.0,1
-73,-141,1.81689,1.0,,,3.0,1
-73,-139,1.88396,1.0,,,3.0,1
-73,-137,2.15961,1.0,,,3.0,1
-73,-135,2.01021,1.0,,,3.0,1
-73,-133,2.24575,1.0,,,3.0,1
-73,-131,2.39252,1.0,,,3.0,1
-73,-129,2.49333,1.0,,,3.0,1
-73,-127,2.63915,1.0,,,3.0,1
-73,-125,2.94655,1.0,,,3.0,1
-73,-123,2.83318,1.0,,,3.0,1
-73,-121,2.61659,1.0,0.0,0.0,2.0,0
-73,-119,2.56595,1.0,0.0,0.0,2.0,0
-73,-117,2.40678,1.0,0.0,0.0,2.0,0
-73,-115,2.56423,1.0,,,3.0,1
-73,-113,2.42594,1.0,,,3.0,1
-73,-111,2.31853,1.0,,,3.0,1
-73,-109,2.47806,1.0,,,3.0,1
-73,-107,2.52238,1.0,,,3.0,1
-73,-105,2.37749,1.0,,,3.0,1
-73,-95,4.01051,1.0,,,3.0,1
-73,-93,2.25399,1.0,,,3.0,1
-73,-91,3.2044,1.0,,,3.0,1
-73,-89,3.59782,1.0,,,3.0,1
-73,-87,3.29233,1.0,,,3.0,1
-73,-85,3.44251,1.0,,,3.0,1
-73,-83,3.23424,1.0,,,3.0,1
-73,-81,3.54706,1.0,,,3.0,1
-73,-79,3.1391,1.0,,,3.0,1
-73,-77,3.21158,1.0,,,3.0,1
-73,-75,3.5369,1.0,,,3.0,1
-73,-61,2.33806,1.0,0.0,0.0,2.0,0
-73,-59,1.49179,0.0,0.0,0.0,1.0,0
-73,-57,2.05378,1.0,0.0,0.0,2.0,0
-73,-55,2.30179,1.0,,,3.0,1
-73,-53,2.33621,1.0,,,3.0,1
-73,-51,2.32882,1.0,,,3.0,1
-73,-49,2.2895,1.0,,,3.0,1
-73,-47,2.33445,1.0,,,3.0,1
-73,-45,2.32009,1.0,,,3.0,1
-73,-43,2.41103,1.0,,,3.0,1
-73,-41,2.32007,1.0,,,3.0,1
-73,-39,2.27741,1.0,,,3.0,1
-73,-37,2.32823,1.0,,,3.0,1
-73,-35,2.3482,1.0,,,3.0,1
-73,-33,2.31183,1.0,,,3.0,1
-73,-31,2.31198,1.0,,,3.0,1
-73,-29,2.29718,1.0,,,3.0,1
-73,-27,2.23403,1.0,,,3.0,1
-73,-25,2.08077,1.0,1.4082272416543176,1.0,3.0,1
-73,-23,1.98914,1.0,1.4082272416543176,1.0,3.0,1
-73,-21,1.96531,1.0,1.4082272416543176,1.0,3.0,1
-73,-19,2.13489,1.0,,,3.0,1
-73,167,1.28112,0.0,,,1.0,0
-73,169,1.88753,1.0,,,3.0,1
-73,171,2.05204,1.0,,,3.0,1
-73,173,1.97303,1.0,0.0,0.0,2.0,0
-73,175,1.80776,1.0,0.0,0.0,2.0,0
-73,177,1.56641,0.0,0.0,0.0,1.0,0
-73,179,,,0.0,0.0,1.0,0
-71,-179,1.61169,1.0,,,3.0,1
-71,-177,1.55139,0.0,,,1.0,0
-71,-175,1.50515,0.0,0.071022382715183,0.0,1.0,0
-71,-173,1.46315,0.0,0.071022382715183,0.0,1.0,0
-71,-171,1.31159,0.0,0.071022382715183,0.0,1.0,0
-71,-169,1.31214,0.0,,,1.0,0
-71,-167,1.2266,0.0,,,1.0,0
-71,-165,1.26562,0.0,,,1.0,0
-71,-163,1.13539,0.0,,,1.0,0
-71,-161,1.16238,0.0,,,1.0,0
-71,-159,1.22666,0.0,,,1.0,0
-71,-157,1.10164,0.0,,,1.0,0
-71,-155,1.20168,0.0,,,1.0,0
-71,-153,1.16794,0.0,,,1.0,0
-71,-151,1.17674,0.0,,,1.0,0
-71,-149,1.25489,0.0,,,1.0,0
-71,-147,1.23982,0.0,,,1.0,0
-71,-145,1.18543,0.0,0.0,0.0,1.0,0
-71,-143,1.22819,0.0,0.0,0.0,1.0,0
-71,-141,1.17375,0.0,0.0,0.0,1.0,0
-71,-139,1.20751,0.0,,,1.0,0
-71,-137,1.17824,0.0,,,1.0,0
-71,-135,1.22676,0.0,,,1.0,0
-71,-133,1.26042,0.0,,,1.0,0
-71,-131,1.41972,0.0,,,1.0,0
-71,-129,1.77569,1.0,,,3.0,1
-71,-127,1.94323,1.0,,,3.0,1
-71,-125,2.11069,1.0,,,3.0,1
-71,-123,2.22147,1.0,,,3.0,1
-71,-121,2.18038,1.0,0.0205684348013626,0.0,2.0,0
-71,-119,2.12232,1.0,0.0205684348013626,0.0,2.0,0
-71,-117,2.15226,1.0,0.0205684348013626,0.0,2.0,0
-71,-115,1.93152,1.0,,,3.0,1
-71,-113,2.01262,1.0,,,3.0,1
-71,-111,2.09033,1.0,,,3.0,1
-71,-109,2.03216,1.0,,,3.0,1
-71,-107,2.01932,1.0,,,3.0,1
-71,-105,1.96275,1.0,,,3.0,1
-71,-103,2.24584,1.0,,,3.0,1
-71,-101,2.33649,1.0,,,3.0,1
-71,-99,2.84733,1.0,,,3.0,1
-71,-97,3.04147,1.0,,,3.0,1
-71,-95,2.98706,1.0,,,3.0,1
-71,-93,2.64802,1.0,,,3.0,1
-71,-91,2.63914,1.0,,,3.0,1
-71,-89,2.52811,1.0,,,3.0,1
-71,-87,2.53119,1.0,,,3.0,1
-71,-85,2.39504,1.0,0.3604040547299388,0.0,2.0,0
-71,-83,2.37155,1.0,0.3604040547299388,0.0,2.0,0
-71,-81,2.38644,1.0,0.3604040547299388,0.0,2.0,0
-71,-79,2.59588,1.0,0.2043913319192997,0.0,2.0,0
-71,-77,2.61572,1.0,0.2043913319192997,0.0,2.0,0
-71,-75,2.58009,1.0,0.2043913319192997,0.0,2.0,0
-71,-73,,,0.9988040449818772,1.0,3.0,1
-71,-71,,,0.9988040449818772,1.0,3.0,1
-71,-69,,,0.9988040449818772,1.0,3.0,1
-71,-61,1.61168,1.0,,,3.0,1
-71,-59,1.80317,1.0,,,3.0,1
-71,-57,2.1381,1.0,,,3.0,1
-71,-55,2.23623,1.0,,,3.0,1
-71,-53,2.19219,1.0,,,3.0,1
-71,-51,2.19342,1.0,,,3.0,1
-71,-49,2.14962,1.0,,,3.0,1
-71,-47,2.10246,1.0,,,3.0,1
-71,-45,2.15241,1.0,,,3.0,1
-71,-43,2.24284,1.0,,,3.0,1
-71,-41,2.19139,1.0,,,3.0,1
-71,-39,2.22259,1.0,,,3.0,1
-71,-37,2.26155,1.0,,,3.0,1
-71,-35,2.29027,1.0,,,3.0,1
-71,-33,2.23247,1.0,,,3.0,1
-71,-31,2.22853,1.0,,,3.0,1
-71,-29,2.24855,1.0,,,3.0,1
-71,-27,2.1965,1.0,,,3.0,1
-71,-25,2.10172,1.0,,,3.0,1
-71,-23,1.93526,1.0,,,3.0,1
-71,-21,1.78426,1.0,,,3.0,1
-71,-19,1.8563,1.0,0.7024520782962727,1.0,3.0,1
-71,-17,1.92105,1.0,0.7024520782962727,1.0,3.0,1
-71,-15,2.02993,1.0,0.7024520782962727,1.0,3.0,1
-71,-13,2.15636,1.0,1.2231639093985989,1.0,3.0,1
-71,-11,2.20439,1.0,1.2231639093985989,1.0,3.0,1
-71,-9,2.32476,1.0,1.2231639093985989,1.0,3.0,1
-71,-7,2.5181,1.0,,,3.0,1
-71,-5,2.00303,1.0,,,3.0,1
-71,163,1.9006,1.0,,,3.0,1
-71,165,2.11474,1.0,,,3.0,1
-71,167,1.75147,1.0,,,3.0,1
-71,169,2.10556,1.0,,,3.0,1
-71,171,1.85983,1.0,,,3.0,1
-71,173,1.64521,1.0,0.0,0.0,2.0,0
-71,175,1.56869,0.0,0.0,0.0,1.0,0
-71,177,1.44382,0.0,0.0,0.0,1.0,0
-71,179,,,0.0,0.0,1.0,0
-69,-179,1.54654,0.0,0.0,0.0,1.0,0
-69,-177,1.5444,0.0,0.0,0.0,1.0,0
-69,-175,1.46196,0.0,,,1.0,0
-69,-173,1.41983,0.0,,,1.0,0
-69,-171,1.32173,0.0,,,1.0,0
-69,-169,1.20485,0.0,,,1.0,0
-69,-167,1.13217,0.0,,,1.0,0
-69,-165,1.13186,0.0,,,1.0,0
-69,-163,1.07481,0.0,0.6399842480415886,0.0,1.0,0
-69,-161,1.07309,0.0,0.6399842480415886,0.0,1.0,0
-69,-159,1.0936,0.0,0.6399842480415886,0.0,1.0,0
-69,-157,1.1421,0.0,0.0,0.0,1.0,0
-69,-155,1.11878,0.0,0.0,0.0,1.0,0
-69,-153,1.08795,0.0,0.0,0.0,1.0,0
-69,-151,1.27053,0.0,0.0,0.0,1.0,0
-69,-149,1.22538,0.0,0.0,0.0,1.0,0
-69,-147,1.2167,0.0,0.0,0.0,1.0,0
-69,-145,1.26664,0.0,0.1082266563749284,0.0,1.0,0
-69,-143,1.26922,0.0,0.1082266563749284,0.0,1.0,0
-69,-141,1.2469,0.0,0.1082266563749284,0.0,1.0,0
-69,-139,1.23269,0.0,0.2387150204453313,0.0,1.0,0
-69,-137,1.23891,0.0,0.2387150204453313,0.0,1.0,0
-69,-135,1.21833,0.0,0.2387150204453313,0.0,1.0,0
-69,-133,1.28899,0.0,0.7563127389300582,1.0,2.5,0
-69,-131,1.21115,0.0,0.7563127389300582,1.0,2.5,0
-69,-129,1.29815,0.0,0.7563127389300582,1.0,2.5,0
-69,-127,1.24928,0.0,0.4256972133625911,0.0,1.0,0
-69,-125,1.29309,0.0,0.4256972133625911,0.0,1.0,0
-69,-123,1.46405,0.0,0.4256972133625911,0.0,1.0,0
-69,-121,1.50227,0.0,0.0425755124401905,0.0,1.0,0
-69,-119,1.4324,0.0,0.0425755124401905,0.0,1.0,0
-69,-117,1.43445,0.0,0.0425755124401905,0.0,1.0,0
-69,-115,1.43119,0.0,0.2659963704950792,0.0,1.0,0
-69,-113,1.48944,0.0,0.2659963704950792,0.0,1.0,0
-69,-111,1.30472,0.0,0.2659963704950792,0.0,1.0,0
-69,-109,1.38601,0.0,,,1.0,0
-69,-107,1.51108,0.0,,,1.0,0
-69,-105,1.41221,0.0,,,1.0,0
-69,-103,1.50659,0.0,1.712731755332625,1.0,2.5,0
-69,-101,1.49364,0.0,1.712731755332625,1.0,2.5,0
-69,-99,1.58874,0.0,1.712731755332625,1.0,2.5,0
-69,-97,1.72433,1.0,0.1030213843662792,0.0,2.0,0
-69,-95,1.80529,1.0,0.1030213843662792,0.0,2.0,0
-69,-93,1.62124,1.0,0.1030213843662792,0.0,2.0,0
-69,-91,1.58629,0.0,1.6376523093385995,1.0,2.5,0
-69,-89,1.67665,1.0,1.6376523093385995,1.0,3.0,1
-69,-87,1.79048,1.0,1.6376523093385995,1.0,3.0,1
-69,-85,1.76918,1.0,,,3.0,1
-69,-83,1.9905,1.0,,,3.0,1
-69,-81,1.93917,1.0,,,3.0,1
-69,-79,1.98516,1.0,1.8549848933104616,1.0,3.0,1
-69,-77,2.30578,1.0,1.8549848933104616,1.0,3.0,1
-69,-75,2.49824,1.0,1.8549848933104616,1.0,3.0,1
-69,-73,2.51989,1.0,,,3.0,1
-69,-71,3.29604,1.0,,,3.0,1
-69,-69,3.19584,1.0,,,3.0,1
-69,-61,1.34566,0.0,,,1.0,0
-69,-59,1.54418,0.0,,,1.0,0
-69,-57,1.85115,1.0,,,3.0,1
-69,-55,1.98572,1.0,,,3.0,1
-69,-53,1.92294,1.0,,,3.0,1
-69,-51,1.87163,1.0,,,3.0,1
-69,-49,1.83612,1.0,,,3.0,1
-69,-47,1.92224,1.0,,,3.0,1
-69,-45,2.03219,1.0,,,3.0,1
-69,-43,2.18426,1.0,,,3.0,1
-69,-41,2.28498,1.0,,,3.0,1
-69,-39,2.28521,1.0,,,3.0,1
-69,-37,2.22212,1.0,,,3.0,1
-69,-35,2.13592,1.0,,,3.0,1
-69,-33,2.08638,1.0,,,3.0,1
-69,-31,2.08803,1.0,,,3.0,1
-69,-29,2.03892,1.0,,,3.0,1
-69,-27,1.96767,1.0,,,3.0,1
-69,-25,1.88909,1.0,,,3.0,1
-69,-23,1.89539,1.0,,,3.0,1
-69,-21,1.83749,1.0,,,3.0,1
-69,-19,1.71993,1.0,2.414982813260225,1.0,3.0,1
-69,-17,1.69701,1.0,2.414982813260225,1.0,3.0,1
-69,-15,1.75555,1.0,2.414982813260225,1.0,3.0,1
-69,-13,1.79703,1.0,0.3558727748926645,0.0,2.0,0
-69,-11,1.81027,1.0,0.3558727748926645,0.0,2.0,0
-69,-9,1.80488,1.0,0.3558727748926645,0.0,2.0,0
-69,-7,1.92278,1.0,0.9190535645101504,1.0,3.0,1
-69,-5,2.02822,1.0,0.9190535645101504,1.0,3.0,1
-69,-3,2.07244,1.0,0.9190535645101504,1.0,3.0,1
-69,-1,2.02375,1.0,1.204272376574801,1.0,3.0,1
-69,1,2.19092,1.0,1.204272376574801,1.0,3.0,1
-69,3,2.26946,1.0,1.204272376574801,1.0,3.0,1
-69,5,2.23226,1.0,1.709844257872885,1.0,3.0,1
-69,7,2.23861,1.0,1.709844257872885,1.0,3.0,1
-69,9,2.07218,1.0,1.709844257872885,1.0,3.0,1
-69,11,2.09474,1.0,0.0,0.0,2.0,0
-69,13,2.03829,1.0,0.0,0.0,2.0,0
-69,15,2.0704,1.0,0.0,0.0,2.0,0
-69,17,2.05168,1.0,0.923295840655504,1.0,3.0,1
-69,19,2.11499,1.0,0.923295840655504,1.0,3.0,1
-69,21,2.0528,1.0,0.923295840655504,1.0,3.0,1
-69,23,2.0547,1.0,,,3.0,1
-69,25,2.02992,1.0,,,3.0,1
-69,27,1.9548,1.0,,,3.0,1
-69,29,1.91796,1.0,0.0764583877121515,0.0,2.0,0
-69,31,2.00664,1.0,0.0764583877121515,0.0,2.0,0
-69,33,2.16124,1.0,0.0764583877121515,0.0,2.0,0
-69,35,2.51365,1.0,,,3.0,1
-69,37,2.2486,1.0,,,3.0,1
-69,39,2.71653,1.0,,,3.0,1
-69,41,1.82914,1.0,,,3.0,1
-69,71,1.82974,1.0,0.0,0.0,2.0,0
-69,73,1.67597,1.0,0.0,0.0,2.0,0
-69,75,1.44877,0.0,0.0,0.0,1.0,0
-69,77,1.57221,0.0,,,1.0,0
-69,149,1.30721,0.0,,,1.0,0
-69,151,2.27917,1.0,,,3.0,1
-69,153,2.30322,1.0,,,3.0,1
-69,155,2.0559,1.0,,,3.0,1
-69,157,2.02519,1.0,,,3.0,1
-69,159,2.06473,1.0,,,3.0,1
-69,161,1.82554,1.0,,,3.0,1
-69,163,1.65301,1.0,,,3.0,1
-69,165,1.48834,0.0,,,1.0,0
-69,167,1.4381,0.0,,,1.0,0
-69,169,1.56608,0.0,,,1.0,0
-69,171,1.48946,0.0,,,1.0,0
-69,173,1.49953,0.0,,,1.0,0
-69,175,1.38207,0.0,,,1.0,0
-69,177,1.33694,0.0,,,1.0,0
-67,-179,1.60825,1.0,0.0,0.0,2.0,0
-67,-177,1.54895,0.0,0.0,0.0,1.0,0
-67,-175,1.4167,0.0,0.0,0.0,1.0,0
-67,-173,1.37622,0.0,0.0,0.0,1.0,0
-67,-171,1.30889,0.0,0.0,0.0,1.0,0
-67,-169,1.24884,0.0,0.0281644194244698,0.0,1.0,0
-67,-167,1.10694,0.0,0.0281644194244698,0.0,1.0,0
-67,-165,0.99838,0.0,0.0281644194244698,0.0,1.0,0
-67,-163,0.95232,0.0,0.6016565305303926,0.0,1.0,0
-67,-161,0.98448,0.0,0.6016565305303926,0.0,1.0,0
-67,-159,1.03231,0.0,0.6016565305303926,0.0,1.0,0
-67,-157,1.11269,0.0,0.0507663112330423,0.0,1.0,0
-67,-155,1.1885,0.0,0.0507663112330423,0.0,1.0,0
-67,-153,1.20282,0.0,0.0507663112330423,0.0,1.0,0
-67,-151,1.24155,0.0,0.0,0.0,1.0,0
-67,-149,1.34194,0.0,0.0,0.0,1.0,0
-67,-147,1.43768,0.0,0.0,0.0,1.0,0
-67,-145,1.3843,0.0,0.0,0.0,1.0,0
-67,-143,1.26298,0.0,0.0,0.0,1.0,0
-67,-141,1.28402,0.0,0.0,0.0,1.0,0
-67,-139,1.24999,0.0,0.039017321997412,0.0,1.0,0
-67,-137,1.33848,0.0,0.039017321997412,0.0,1.0,0
-67,-135,1.361,0.0,0.039017321997412,0.0,1.0,0
-67,-133,1.36498,0.0,0.0,0.0,1.0,0
-67,-131,1.22626,0.0,0.0,0.0,1.0,0
-67,-129,1.23664,0.0,0.0,0.0,1.0,0
-67,-127,1.2004,0.0,0.0,0.0,1.0,0
-67,-125,1.1867,0.0,0.0,0.0,1.0,0
-67,-123,1.18283,0.0,0.0,0.0,1.0,0
-67,-121,1.05287,0.0,0.1685956846499413,0.0,1.0,0
-67,-119,1.18683,0.0,0.1685956846499413,0.0,1.0,0
-67,-117,1.16451,0.0,0.1685956846499413,0.0,1.0,0
-67,-115,1.04899,0.0,0.0,0.0,1.0,0
-67,-113,1.06766,0.0,0.0,0.0,1.0,0
-67,-111,1.18027,0.0,0.0,0.0,1.0,0
-67,-109,1.18024,0.0,0.0240749873074262,0.0,1.0,0
-67,-107,1.10469,0.0,0.0240749873074262,0.0,1.0,0
-67,-105,1.01288,0.0,0.0240749873074262,0.0,1.0,0
-67,-103,0.92698,0.0,0.0,0.0,1.0,0
-67,-101,0.8493,0.0,0.0,0.0,1.0,0
-67,-99,1.08763,0.0,0.0,0.0,1.0,0
-67,-97,1.18982,0.0,0.0409976924234905,0.0,1.0,0
-67,-95,1.18848,0.0,0.0409976924234905,0.0,1.0,0
-67,-93,1.03119,0.0,0.0409976924234905,0.0,1.0,0
-67,-91,1.19606,0.0,0.5278446323871611,0.0,1.0,0
-67,-89,1.40424,0.0,0.5278446323871611,0.0,1.0,0
-67,-87,1.30196,0.0,0.5278446323871611,0.0,1.0,0
-67,-85,1.51307,0.0,0.9803761136494789,1.0,2.5,0
-67,-83,1.34856,0.0,0.9803761136494789,1.0,2.5,0
-67,-81,1.40878,0.0,0.9803761136494789,1.0,2.5,0
-67,-79,1.54188,0.0,1.331705601228699,1.0,2.5,0
-67,-77,1.6164,1.0,1.331705601228699,1.0,3.0,1
-67,-75,1.67785,1.0,1.331705601228699,1.0,3.0,1
-67,-73,2.24525,1.0,1.7162055884961538,1.0,3.0,1
-67,-71,2.62153,1.0,1.7162055884961538,1.0,3.0,1
-67,-69,2.95646,1.0,1.7162055884961538,1.0,3.0,1
-67,-67,3.07309,1.0,0.9915163233388936,1.0,3.0,1
-67,-65,,,0.9915163233388936,1.0,3.0,1
-67,-63,,,0.9915163233388936,1.0,3.0,1
-67,-61,0.95618,0.0,,,1.0,0
-67,-59,0.97751,0.0,,,1.0,0
-67,-57,1.3124,0.0,,,1.0,0
-67,-55,1.66056,1.0,,,3.0,1
-67,-53,1.65807,1.0,,,3.0,1
-67,-51,1.65704,1.0,,,3.0,1
-67,-49,1.71668,1.0,,,3.0,1
-67,-47,1.84016,1.0,,,3.0,1
-67,-45,1.93305,1.0,,,3.0,1
-67,-43,2.11222,1.0,0.0937717814987298,0.0,2.0,0
-67,-41,2.19446,1.0,0.0937717814987298,0.0,2.0,0
-67,-39,2.13775,1.0,0.0937717814987298,0.0,2.0,0
-67,-37,2.13859,1.0,,,3.0,1
-67,-35,2.12717,1.0,,,3.0,1
-67,-33,2.08053,1.0,,,3.0,1
-67,-31,2.02967,1.0,,,3.0,1
-67,-29,1.96821,1.0,,,3.0,1
-67,-27,2.02683,1.0,,,3.0,1
-67,-25,1.88651,1.0,1.3863071915653762,1.0,3.0,1
-67,-23,1.73783,1.0,1.3863071915653762,1.0,3.0,1
-67,-21,1.7106,1.0,1.3863071915653762,1.0,3.0,1
-67,-19,1.66026,1.0,0.1202447955463652,0.0,2.0,0
-67,-17,1.53643,0.0,0.1202447955463652,0.0,1.0,0
-67,-15,1.41821,0.0,0.1202447955463652,0.0,1.0,0
-67,-13,1.34258,0.0,0.1265372520554692,0.0,1.0,0
-67,-11,1.4753,0.0,0.1265372520554692,0.0,1.0,0
-67,-9,1.49151,0.0,0.1265372520554692,0.0,1.0,0
-67,-7,1.50242,0.0,0.171141151028382,0.0,1.0,0
-67,-5,1.65062,1.0,0.171141151028382,0.0,2.0,0
-67,-3,1.72096,1.0,0.171141151028382,0.0,2.0,0
-67,-1,1.74245,1.0,0.7229182868185975,1.0,3.0,1
-67,1,1.84457,1.0,0.7229182868185975,1.0,3.0,1
-67,3,1.88949,1.0,0.7229182868185975,1.0,3.0,1
-67,5,1.83426,1.0,0.0750296361593493,0.0,2.0,0
-67,7,2.09344,1.0,0.0750296361593493,0.0,2.0,0
-67,9,1.97808,1.0,0.0750296361593493,0.0,2.0,0
-67,11,1.88143,1.0,0.1614224558093554,0.0,2.0,0
-67,13,1.87402,1.0,0.1614224558093554,0.0,2.0,0
-67,15,1.94848,1.0,0.1614224558093554,0.0,2.0,0
-67,17,1.84415,1.0,0.5564231213712854,0.0,2.0,0
-67,19,1.73636,1.0,0.5564231213712854,0.0,2.0,0
-67,21,1.7143,1.0,0.5564231213712854,0.0,2.0,0
-67,23,1.68218,1.0,,,3.0,1
-67,25,1.751,1.0,,,3.0,1
-67,27,1.80399,1.0,,,3.0,1
-67,29,1.80544,1.0,1.7006518063357177,1.0,3.0,1
-67,31,1.77245,1.0,1.7006518063357177,1.0,3.0,1
