latitude,longitude,krill_adult_log,UpTiertile_P,nb_krill_m2_log,UpTiertile_B,label,Upper_tiertile
-67,33,1.80271,1.0,1.7006518063357177,1.0,3.0,1
-67,35,1.79377,1.0,1.1903552924757506,1.0,3.0,1
-67,37,1.68995,1.0,1.1903552924757506,1.0,3.0,1
-67,39,1.64392,1.0,1.1903552924757506,1.0,3.0,1
-67,41,1.73016,1.0,1.7165315504813086,1.0,3.0,1
-67,43,1.76072,1.0,1.7165315504813086,1.0,3.0,1
-67,45,1.8041,1.0,1.7165315504813086,1.0,3.0,1
-67,47,1.75717,1.0,1.249646692966656,1.0,3.0,1
-67,49,2.03548,1.0,1.249646692966656,1.0,3.0,1
-67,51,,,1.249646692966656,1.0,3.0,1
-67,57,2.26911,1.0,,,3.0,1
-67,59,2.0172,1.0,0.1328083876228614,0.0,2.0,0
-67,61,2.31406,1.0,0.1328083876228614,0.0,2.0,0
-67,63,3.42138,1.0,0.1328083876228614,0.0,2.0,0
-67,65,1.4872,0.0,0.9463212363555992,1.0,2.5,0
-67,67,1.38627,0.0,0.9463212363555992,1.0,2.5,0
-67,69,1.73216,1.0,0.9463212363555992,1.0,3.0,1
-67,71,1.59786,0.0,0.3510422057394445,0.0,1.0,0
-67,73,1.27856,0.0,0.3510422057394445,0.0,1.0,0
-67,75,1.24784,0.0,0.3510422057394445,0.0,1.0,0
-67,77,1.30975,0.0,0.7461380238043163,1.0,2.5,0
-67,79,1.43888,0.0,0.7461380238043163,1.0,2.5,0
-67,81,1.49043,0.0,0.7461380238043163,1.0,2.5,0
-67,83,1.94895,1.0,,,3.0,1
-67,89,2.03109,1.0,,,3.0,1
-67,91,1.66227,1.0,,,3.0,1
-67,93,1.24952,0.0,,,1.0,0
-67,107,0.69364,0.0,,,1.0,0
-67,109,0.87832,0.0,,,1.0,0
-67,115,2.10036,1.0,,,3.0,1
-67,117,1.96481,1.0,,,3.0,1
-67,119,1.70323,1.0,,,3.0,1
-67,121,1.68573,1.0,,,3.0,1
-67,127,1.14082,0.0,,,1.0,0
-67,129,0.68407,0.0,,,1.0,0
-67,137,0.93144,0.0,,,1.0,0
-67,139,1.263,0.0,,,1.0,0
-67,141,1.58348,0.0,,,1.0,0
-67,143,1.84749,1.0,,,3.0,1
-67,145,1.97768,1.0,,,3.0,1
-67,147,2.16921,1.0,,,3.0,1
-67,149,1.96984,1.0,,,3.0,1
-67,151,1.7844,1.0,,,3.0,1
-67,153,1.6302,1.0,,,3.0,1
-67,155,1.55755,0.0,,,1.0,0
-67,157,1.57849,0.0,,,1.0,0
-67,159,1.47673,0.0,,,1.0,0
-67,161,1.52701,0.0,0.1953460583484196,0.0,1.0,0
-67,163,1.72308,1.0,0.1953460583484196,0.0,2.0,0
-67,165,1.63126,1.0,0.1953460583484196,0.0,2.0,0
-67,167,1.57135,0.0,2.442728985713524,1.0,2.5,0
-67,169,1.31978,0.0,2.442728985713524,1.0,2.5,0
-67,171,1.36026,0.0,2.442728985713524,1.0,2.5,0
-67,173,1.37695,0.0,1.6457660316074794,1.0,2.5,0
-67,175,1.38169,0.0,1.6457660316074794,1.0,2.5,0
-67,177,1.38528,0.0,1.6457660316074794,1.0,2.5,0
-67,179,,,0.0,0.0,1.0,0
-65,-179,1.47921,0.0,,,1.0,0
-65,-177,1.40693,0.0,,,1.0,0
-65,-175,1.35895,0.0,,,1.0,0
-65,-173,1.27254,0.0,,,1.0,0
-65,-171,1.3857,0.0,,,1.0,0
-65,-169,1.45903,0.0,0.0299246177076632,0.0,1.0,0
-65,-167,1.36822,0.0,0.0299246177076632,0.0,1.0,0
-65,-165,1.25676,0.0,0.0299246177076632,0.0,1.0,0
-65,-163,1.26391,0.0,1.668292710448221,1.0,2.5,0
-65,-161,1.45732,0.0,1.668292710448221,1.0,2.5,0
-65,-159,1.36647,0.0,1.668292710448221,1.0,2.5,0
-65,-157,1.31771,0.0,,,1.0,0
-65,-155,1.43118,0.0,,,1.0,0
-65,-153,1.29204,0.0,,,1.0,0
-65,-151,1.4006,0.0,0.1059357550949667,0.0,1.0,0
-65,-149,1.56174,0.0,0.1059357550949667,0.0,1.0,0
-65,-147,1.44735,0.0,0.1059357550949667,0.0,1.0,0
-65,-145,1.49034,0.0,0.0,0.0,1.0,0
-65,-143,1.35508,0.0,0.0,0.0,1.0,0
-65,-141,1.38384,0.0,0.0,0.0,1.0,0
-65,-139,1.35867,0.0,0.2342641243787892,0.0,1.0,0
-65,-137,1.37764,0.0,0.2342641243787892,0.0,1.0,0
-65,-135,1.35197,0.0,0.2342641243787892,0.0,1.0,0
-65,-133,1.22797,0.0,,,1.0,0
-65,-131,1.24315,0.0,,,1.0,0
-65,-129,1.27592,0.0,,,1.0,0
-65,-127,1.25757,0.0,0.0,0.0,1.0,0
-65,-125,1.14474,0.0,0.0,0.0,1.0,0
-65,-123,1.12278,0.0,0.0,0.0,1.0,0
-65,-121,1.25307,0.0,0.0,0.0,1.0,0
-65,-119,1.22951,0.0,0.0,0.0,1.0,0
-65,-117,1.19592,0.0,0.0,0.0,1.0,0
-65,-115,1.20885,0.0,0.0170333392987803,0.0,1.0,0
-65,-113,1.05084,0.0,0.0170333392987803,0.0,1.0,0
-65,-111,1.15926,0.0,0.0170333392987803,0.0,1.0,0
-65,-109,1.26525,0.0,0.0,0.0,1.0,0
-65,-107,1.07401,0.0,0.0,0.0,1.0,0
-65,-105,0.98235,0.0,0.0,0.0,1.0,0
-65,-103,0.87892,0.0,0.0,0.0,1.0,0
-65,-101,0.93268,0.0,0.0,0.0,1.0,0
-65,-99,0.79889,0.0,0.0,0.0,1.0,0
-65,-97,0.72978,0.0,0.0,0.0,1.0,0
-65,-95,0.75903,0.0,0.0,0.0,1.0,0
-65,-93,0.7745,0.0,0.0,0.0,1.0,0
-65,-91,0.79017,0.0,0.0,0.0,1.0,0
-65,-89,0.99101,0.0,0.0,0.0,1.0,0
-65,-87,1.01087,0.0,0.0,0.0,1.0,0
-65,-85,0.92357,0.0,0.0206719738367567,0.0,1.0,0
-65,-83,1.05853,0.0,0.0206719738367567,0.0,1.0,0
-65,-81,0.90074,0.0,0.0206719738367567,0.0,1.0,0
-65,-79,1.07148,0.0,0.2134587255320434,0.0,1.0,0
-65,-77,1.04067,0.0,0.2134587255320434,0.0,1.0,0
-65,-75,1.08649,0.0,0.2134587255320434,0.0,1.0,0
-65,-73,1.25548,0.0,1.2007528372941654,1.0,2.5,0
-65,-71,1.58784,0.0,1.2007528372941654,1.0,2.5,0
-65,-69,2.20663,1.0,1.2007528372941654,1.0,3.0,1
-65,-67,2.53511,1.0,1.7834651138675397,1.0,3.0,1
-65,-65,2.7678,1.0,1.7834651138675397,1.0,3.0,1
-65,-63,2.43631,1.0,1.7834651138675397,1.0,3.0,1
-65,-61,2.04607,1.0,,,3.0,1
-65,-59,1.30421,0.0,,,1.0,0
-65,-57,0.88847,0.0,,,1.0,0
-65,-55,1.15514,0.0,,,1.0,0
-65,-53,1.32733,0.0,,,1.0,0
-65,-51,1.33626,0.0,,,1.0,0
-65,-49,1.42989,0.0,2.146013242681135,1.0,2.5,0
-65,-47,1.56845,0.0,2.146013242681135,1.0,2.5,0
-65,-45,1.63894,1.0,2.146013242681135,1.0,3.0,1
-65,-43,1.59574,0.0,0.0392157659039505,0.0,1.0,0
-65,-41,1.66688,1.0,0.0392157659039505,0.0,2.0,0
-65,-39,1.79729,1.0,0.0392157659039505,0.0,2.0,0
-65,-37,1.87071,1.0,,,3.0,1
-65,-35,1.91956,1.0,,,3.0,1
-65,-33,1.97745,1.0,,,3.0,1
-65,-31,2.02596,1.0,1.0584639856022509,1.0,3.0,1
-65,-29,2.02595,1.0,1.0584639856022509,1.0,3.0,1
-65,-27,1.98967,1.0,1.0584639856022509,1.0,3.0,1
-65,-25,1.95061,1.0,1.1368050931360243,1.0,3.0,1
-65,-23,1.93891,1.0,1.1368050931360243,1.0,3.0,1
-65,-21,1.75989,1.0,1.1368050931360243,1.0,3.0,1
-65,-19,1.65683,1.0,0.2182071658330022,0.0,2.0,0
-65,-17,1.56545,0.0,0.2182071658330022,0.0,1.0,0
-65,-15,1.52561,0.0,0.2182071658330022,0.0,1.0,0
-65,-13,1.43224,0.0,0.1636582226251945,0.0,1.0,0
-65,-11,1.36392,0.0,0.1636582226251945,0.0,1.0,0
-65,-9,1.3056,0.0,0.1636582226251945,0.0,1.0,0
-65,-7,1.15268,0.0,0.0857661265742168,0.0,1.0,0
-65,-5,1.25917,0.0,0.0857661265742168,0.0,1.0,0
-65,-3,1.44527,0.0,0.0857661265742168,0.0,1.0,0
-65,-1,1.61989,1.0,1.029638302230768,1.0,3.0,1
-65,1,1.70186,1.0,1.029638302230768,1.0,3.0,1
-65,3,1.64251,1.0,1.029638302230768,1.0,3.0,1
-65,5,1.60462,1.0,0.1133304534558763,0.0,2.0,0
-65,7,1.83742,1.0,0.1133304534558763,0.0,2.0,0
-65,9,1.84133,1.0,0.1133304534558763,0.0,2.0,0
-65,11,1.79451,1.0,1.6308936341660816,1.0,3.0,1
-65,13,1.80701,1.0,1.6308936341660816,1.0,3.0,1
-65,15,1.68859,1.0,1.6308936341660816,1.0,3.0,1
-65,17,1.48657,0.0,0.5631249603380444,0.0,1.0,0
-65,19,1.43644,0.0,0.5631249603380444,0.0,1.0,0
-65,21,1.4298,0.0,0.5631249603380444,0.0,1.0,0
-65,23,1.41018,0.0,,,1.0,0
-65,25,1.59106,0.0,,,1.0,0
-65,27,1.63589,1.0,,,3.0,1
-65,29,1.656,1.0,0.9862714852654498,1.0,3.0,1
-65,31,1.58,0.0,0.9862714852654498,1.0,2.5,0
-65,33,1.62664,1.0,0.9862714852654498,1.0,3.0,1
-65,35,1.55727,0.0,1.4175489765637956,1.0,2.5,0
-65,37,1.53667,0.0,1.4175489765637956,1.0,2.5,0
-65,39,1.46943,0.0,1.4175489765637956,1.0,2.5,0
-65,41,1.38406,0.0,1.8405114114367305,1.0,2.5,0
-65,43,1.41153,0.0,1.8405114114367305,1.0,2.5,0
-65,45,1.45041,0.0,1.8405114114367305,1.0,2.5,0
-65,47,1.42038,0.0,1.1217997239481292,1.0,2.5,0
-65,49,1.54387,0.0,1.1217997239481292,1.0,2.5,0
-65,51,1.63353,1.0,1.1217997239481292,1.0,3.0,1
-65,53,1.65565,1.0,0.5029457784046781,0.0,2.0,0
-65,55,1.8273,1.0,0.5029457784046781,0.0,2.0,0
-65,57,1.53701,0.0,0.5029457784046781,0.0,1.0,0
-65,59,1.33157,0.0,0.7461964888044469,1.0,2.5,0
-65,61,1.19778,0.0,0.7461964888044469,1.0,2.5,0
-65,63,1.05918,0.0,0.7461964888044469,1.0,2.5,0
-65,65,1.08388,0.0,0.9506910181349678,1.0,2.5,0
-65,67,1.09279,0.0,0.9506910181349678,1.0,2.5,0
-65,69,1.06249,0.0,0.9506910181349678,1.0,2.5,0
-65,71,1.05634,0.0,1.2044512229934918,1.0,2.5,0
-65,73,1.11023,0.0,1.2044512229934918,1.0,2.5,0
-65,75,1.17288,0.0,1.2044512229934918,1.0,2.5,0
-65,77,1.1732,0.0,1.277875032833419,1.0,2.5,0
-65,79,1.10778,0.0,1.277875032833419,1.0,2.5,0
-65,81,1.22383,0.0,1.277875032833419,1.0,2.5,0
-65,83,1.35493,0.0,1.4613371745714672,1.0,2.5,0
-65,85,1.49881,0.0,1.4613371745714672,1.0,2.5,0
-65,87,1.66291,1.0,1.4613371745714672,1.0,3.0,1
-65,89,1.79121,1.0,0.4222943008935625,0.0,2.0,0
-65,91,1.76712,1.0,0.4222943008935625,0.0,2.0,0
-65,93,1.73209,1.0,0.4222943008935625,0.0,2.0,0
-65,95,1.71491,1.0,0.0,0.0,2.0,0
-65,97,1.75519,1.0,0.0,0.0,2.0,0
-65,99,1.99996,1.0,0.0,0.0,2.0,0
-65,101,1.90527,1.0,0.0,0.0,2.0,0
-65,103,1.65512,1.0,0.0,0.0,2.0,0
-65,105,1.67372,1.0,0.0,0.0,2.0,0
-65,107,1.45956,0.0,,,1.0,0
-65,109,1.54357,0.0,,,1.0,0
-65,111,1.72051,1.0,,,3.0,1
-65,113,2.11318,1.0,0.7768827072854749,1.0,3.0,1
-65,115,2.0786,1.0,0.7768827072854749,1.0,3.0,1
-65,117,1.88513,1.0,0.7768827072854749,1.0,3.0,1
-65,119,1.87332,1.0,0.644615816355384,0.0,2.0,0
-65,121,1.84573,1.0,0.644615816355384,0.0,2.0,0
-65,123,1.88057,1.0,0.644615816355384,0.0,2.0,0
-65,125,1.78551,1.0,0.3225500597780139,0.0,2.0,0
-65,127,1.60298,1.0,0.3225500597780139,0.0,2.0,0
-65,129,1.49278,0.0,0.3225500597780139,0.0,1.0,0
-65,131,1.61387,1.0,,,3.0,1
-65,133,1.9943,1.0,,,3.0,1
-65,135,2.13219,1.0,,,3.0,1
-65,137,1.60354,1.0,0.4466501175247104,0.0,2.0,0
-65,139,1.55253,0.0,0.4466501175247104,0.0,1.0,0
-65,141,1.52534,0.0,0.4466501175247104,0.0,1.0,0
-65,143,1.56756,0.0,0.8594785515319208,1.0,2.5,0
-65,145,1.57603,0.0,0.8594785515319208,1.0,2.5,0
-65,147,1.59163,0.0,0.8594785515319208,1.0,2.5,0
-65,149,1.5424,0.0,1.3241877646619993,1.0,2.5,0
-65,151,1.4244,0.0,1.3241877646619993,1.0,2.5,0
-65,153,1.45186,0.0,1.3241877646619993,1.0,2.5,0
-65,155,1.46655,0.0,0.5926208213219823,0.0,1.0,0
-65,157,1.394,0.0,0.5926208213219823,0.0,1.0,0
-65,159,1.50315,0.0,0.5926208213219823,0.0,1.0,0
-65,161,1.56225,0.0,1.684102957265052,1.0,2.5,0
-65,163,1.56649,0.0,1.684102957265052,1.0,2.5,0
-65,165,1.58403,0.0,1.684102957265052,1.0,2.5,0
-65,167,1.47315,0.0,0.0,0.0,1.0,0
-65,169,1.47973,0.0,0.0,0.0,1.0,0
-65,171,1.44897,0.0,0.0,0.0,1.0,0
-65,173,1.40469,0.0,0.1014033505553307,0.0,1.0,0
-65,175,1.48919,0.0,0.1014033505553307,0.0,1.0,0
-65,177,1.35487,0.0,0.1014033505553307,0.0,1.0,0
-63,-179,1.23629,0.0,,,1.0,0
-63,-177,1.1464,0.0,,,1.0,0
-63,-175,1.13888,0.0,,,1.0,0
-63,-173,1.21998,0.0,,,1.0,0
-63,-171,1.25304,0.0,,,1.0,0
-63,-169,1.40408,0.0,0.0661394928706995,0.0,1.0,0
-63,-167,1.42373,0.0,0.0661394928706995,0.0,1.0,0
-63,-165,1.30998,0.0,0.0661394928706995,0.0,1.0,0
-63,-163,1.21575,0.0,,,1.0,0
-63,-161,1.35332,0.0,,,1.0,0
-63,-159,1.40648,0.0,,,1.0,0
-63,-157,1.16169,0.0,,,1.0,0
-63,-155,1.28771,0.0,,,1.0,0
-63,-153,1.33977,0.0,,,1.0,0
-63,-151,1.36172,0.0,0.0,0.0,1.0,0
-63,-149,1.37049,0.0,0.0,0.0,1.0,0
-63,-147,1.46952,0.0,0.0,0.0,1.0,0
-63,-145,1.37436,0.0,0.0,0.0,1.0,0
-63,-143,1.30194,0.0,0.0,0.0,1.0,0
-63,-141,1.29187,0.0,0.0,0.0,1.0,0
-63,-139,1.22469,0.0,,,1.0,0
-63,-137,1.22867,0.0,,,1.0,0
-63,-135,1.2588,0.0,,,1.0,0
-63,-133,1.33244,0.0,,,1.0,0
-63,-131,1.26424,0.0,,,1.0,0
-63,-129,1.27494,0.0,,,1.0,0
-63,-127,1.24618,0.0,,,1.0,0
-63,-125,1.16085,0.0,,,1.0,0
-63,-123,1.20033,0.0,,,1.0,0
-63,-121,1.37625,0.0,,,1.0,0
-63,-119,1.17095,0.0,,,1.0,0
-63,-117,1.08517,0.0,,,1.0,0
-63,-115,1.06626,0.0,,,1.0,0
-63,-113,1.13168,0.0,,,1.0,0
-63,-111,0.9367,0.0,,,1.0,0
-63,-109,1.16124,0.0,0.0,0.0,1.0,0
-63,-107,0.84508,0.0,0.0,0.0,1.0,0
-63,-105,0.7733,0.0,0.0,0.0,1.0,0
-63,-103,0.68475,0.0,0.0,0.0,1.0,0
-63,-101,0.62226,0.0,0.0,0.0,1.0,0
-63,-99,0.66309,0.0,0.0,0.0,1.0,0
-63,-97,0.54187,0.0,0.0,0.0,1.0,0
-63,-95,0.51725,0.0,0.0,0.0,1.0,0
-63,-93,0.4912,0.0,0.0,0.0,1.0,0
-63,-91,0.53927,0.0,0.0,0.0,1.0,0
-63,-89,0.59825,0.0,0.0,0.0,1.0,0
-63,-87,0.54166,0.0,0.0,0.0,1.0,0
-63,-85,0.47694,0.0,,,1.0,0
-63,-83,0.70007,0.0,,,1.0,0
-63,-81,0.90074,0.0,,,1.0,0
-63,-79,0.80428,0.0,0.0,0.0,1.0,0
-63,-77,0.94774,0.0,0.0,0.0,1.0,0
-63,-75,0.95932,0.0,0.0,0.0,1.0,0
-63,-73,1.01522,0.0,0.0899713098210371,0.0,1.0,0
-63,-71,1.08784,0.0,0.0899713098210371,0.0,1.0,0
-63,-69,1.2223,0.0,0.0899713098210371,0.0,1.0,0
-63,-67,1.26337,0.0,1.4223201148774371,1.0,2.5,0
-63,-65,1.8997,1.0,1.4223201148774371,1.0,3.0,1
-63,-63,2.50018,1.0,1.4223201148774371,1.0,3.0,1
-63,-61,2.61533,1.0,1.7660921283906916,1.0,3.0,1
-63,-59,2.43987,1.0,1.7660921283906916,1.0,3.0,1
-63,-57,1.88452,1.0,1.7660921283906916,1.0,3.0,1
-63,-55,1.99927,1.0,1.7680123835861048,1.0,3.0,1
-63,-53,1.73486,1.0,1.7680123835861048,1.0,3.0,1
-63,-51,1.54267,0.0,1.7680123835861048,1.0,2.5,0
-63,-49,1.68029,1.0,1.8455748127893044,1.0,3.0,1
-63,-47,1.80125,1.0,1.8455748127893044,1.0,3.0,1
-63,-45,1.69395,1.0,1.8455748127893044,1.0,3.0,1
-63,-43,1.56383,0.0,1.4360459710688998,1.0,2.5,0
-63,-41,1.57537,0.0,1.4360459710688998,1.0,2.5,0
-63,-39,1.57018,0.0,1.4360459710688998,1.0,2.5,0
-63,-37,1.64533,1.0,0.0,0.0,2.0,0
-63,-35,1.72099,1.0,0.0,0.0,2.0,0
-63,-33,1.79847,1.0,0.0,0.0,2.0,0
-63,-31,1.92186,1.0,0.1420764610732848,0.0,2.0,0
-63,-29,1.9719,1.0,0.1420764610732848,0.0,2.0,0
-63,-27,1.99783,1.0,0.1420764610732848,0.0,2.0,0
-63,-25,1.97748,1.0,0.957192106805308,1.0,3.0,1
-63,-23,1.93405,1.0,0.957192106805308,1.0,3.0,1
-63,-21,1.91995,1.0,0.957192106805308,1.0,3.0,1
-63,-19,1.84064,1.0,0.1038037209559568,0.0,2.0,0
-63,-17,1.83462,1.0,0.1038037209559568,0.0,2.0,0
-63,-15,1.75972,1.0,0.1038037209559568,0.0,2.0,0
-63,-13,1.67005,1.0,,,3.0,1
-63,-11,1.58854,0.0,,,1.0,0
-63,-9,1.44949,0.0,,,1.0,0
-63,-7,1.27791,0.0,,,1.0,0
-63,-5,1.19914,0.0,,,1.0,0
-63,-3,1.31028,0.0,,,1.0,0
-63,-1,1.43165,0.0,0.3695583609625187,0.0,1.0,0
-63,1,1.54356,0.0,0.3695583609625187,0.0,1.0,0
-63,3,1.60184,1.0,0.3695583609625187,0.0,2.0,0
-63,5,1.617,1.0,0.1809855807867304,0.0,2.0,0
-63,7,1.69967,1.0,0.1809855807867304,0.0,2.0,0
-63,9,1.66916,1.0,0.1809855807867304,0.0,2.0,0
-63,11,1.58175,0.0,0.0,0.0,1.0,0
-63,13,1.56521,0.0,0.0,0.0,1.0,0
-63,15,1.54723,0.0,0.0,0.0,1.0,0
-63,17,1.49369,0.0,0.0,0.0,1.0,0
-63,19,1.35784,0.0,0.0,0.0,1.0,0
-63,21,1.37941,0.0,0.0,0.0,1.0,0
-63,23,1.35637,0.0,0.0936551140750857,0.0,1.0,0
-63,25,1.30239,0.0,0.0936551140750857,0.0,1.0,0
-63,27,1.27324,0.0,0.0936551140750857,0.0,1.0,0
-63,29,1.26566,0.0,0.0382226383687184,0.0,1.0,0
-63,31,1.3845,0.0,0.0382226383687184,0.0,1.0,0
-63,33,1.30446,0.0,0.0382226383687184,0.0,1.0,0
-63,35,1.28049,0.0,1.9894661330682175,1.0,2.5,0
-63,37,1.33541,0.0,1.9894661330682175,1.0,2.5,0
-63,39,1.39885,0.0,1.9894661330682175,1.0,2.5,0
-63,41,1.34024,0.0,0.921343065066322,1.0,2.5,0
-63,43,1.30583,0.0,0.921343065066322,1.0,2.5,0
-63,45,1.19005,0.0,0.921343065066322,1.0,2.5,0
-63,47,1.26768,0.0,0.6389632278311803,0.0,1.0,0
-63,49,1.16084,0.0,0.6389632278311803,0.0,1.0,0
-63,51,1.12064,0.0,0.6389632278311803,0.0,1.0,0
-63,53,1.20651,0.0,1.2447305629483871,1.0,2.5,0
-63,55,1.2495,0.0,1.2447305629483871,1.0,2.5,0
-63,57,1.31469,0.0,1.2447305629483871,1.0,2.5,0
-63,59,1.21672,0.0,0.693443578494199,0.0,1.0,0
-63,61,1.16576,0.0,0.693443578494199,0.0,1.0,0
-63,63,1.16384,0.0,0.693443578494199,0.0,1.0,0
-63,65,1.17861,0.0,0.1346639898117347,0.0,1.0,0
-63,67,1.24534,0.0,0.1346639898117347,0.0,1.0,0
-63,69,1.22167,0.0,0.1346639898117347,0.0,1.0,0
-63,71,1.14193,0.0,1.0152962538164825,1.0,2.5,0
-63,73,1.17485,0.0,1.0152962538164825,1.0,2.5,0
-63,75,1.16294,0.0,1.0152962538164825,1.0,2.5,0
-63,77,1.1274,0.0,0.5128020710023117,0.0,1.0,0
-63,79,1.09535,0.0,0.5128020710023117,0.0,1.0,0
-63,81,1.03848,0.0,0.5128020710023117,0.0,1.0,0
-63,83,1.08286,0.0,0.8696975251269479,1.0,2.5,0
-63,85,0.9556,0.0,0.8696975251269479,1.0,2.5,0
-63,87,0.98288,0.0,0.8696975251269479,1.0,2.5,0
-63,89,1.03077,0.0,1.7714263970789852,1.0,2.5,0
-63,91,1.4899,0.0,1.7714263970789852,1.0,2.5,0
-63,93,1.63617,1.0,1.7714263970789852,1.0,3.0,1
-63,95,1.83519,1.0,0.9822938519548052,1.0,3.0,1
-63,97,1.94131,1.0,0.9822938519548052,1.0,3.0,1
-63,99,1.94751,1.0,0.9822938519548052,1.0,3.0,1
-63,101,1.78252,1.0,1.1566616258727611,1.0,3.0,1
-63,103,1.73831,1.0,1.1566616258727611,1.0,3.0,1
-63,105,1.5652,0.0,1.1566616258727611,1.0,2.5,0
-63,107,1.63874,1.0,0.0,0.0,2.0,0
-63,109,1.75134,1.0,0.0,0.0,2.0,0
-63,111,1.74528,1.0,0.0,0.0,2.0,0
-63,113,1.81386,1.0,0.7923647473175385,1.0,3.0,1
-63,115,1.84848,1.0,0.7923647473175385,1.0,3.0,1
-63,117,1.81875,1.0,0.7923647473175385,1.0,3.0,1
-63,119,1.69229,1.0,0.3195064414547593,0.0,2.0,0
-63,121,1.71219,1.0,0.3195064414547593,0.0,2.0,0
-63,123,1.56262,0.0,0.3195064414547593,0.0,1.0,0
-63,125,1.61536,1.0,0.0082807201241943,0.0,2.0,0
-63,127,1.48918,0.0,0.0082807201241943,0.0,1.0,0
-63,129,1.50524,0.0,0.0082807201241943,0.0,1.0,0
-63,131,1.58283,0.0,1.8380020553973784,1.0,2.5,0
-63,133,1.64855,1.0,1.8380020553973784,1.0,3.0,1
-63,135,1.52102,0.0,1.8380020553973784,1.0,2.5,0
-63,137,1.71929,1.0,0.195519132308349,0.0,2.0,0
-63,139,1.62465,1.0,0.195519132308349,0.0,2.0,0
-63,141,1.72986,1.0,0.195519132308349,0.0,2.0,0
-63,143,1.56158,0.0,0.5370867862191331,0.0,1.0,0
-63,145,1.53237,0.0,0.5370867862191331,0.0,1.0,0
-63,147,1.61041,1.0,0.5370867862191331,0.0,2.0,0
-63,149,1.47424,0.0,0.0,0.0,1.0,0
-63,151,1.53361,0.0,0.0,0.0,1.0,0
-63,153,1.53939,0.0,0.0,0.0,1.0,0
-63,155,1.57823,0.0,0.1697723694480827,0.0,1.0,0
-63,157,1.53759,0.0,0.1697723694480827,0.0,1.0,0
-63,159,1.4717,0.0,0.1697723694480827,0.0,1.0,0
-63,161,1.44203,0.0,0.6551384348113821,0.0,1.0,0
-63,163,1.33619,0.0,0.6551384348113821,0.0,1.0,0
-63,165,1.33153,0.0,0.6551384348113821,0.0,1.0,0
-63,167,1.38947,0.0,0.0,0.0,1.0,0
-63,169,1.31905,0.0,0.0,0.0,1.0,0
-63,171,1.31399,0.0,0.0,0.0,1.0,0
-63,173,1.26412,0.0,0.0,0.0,1.0,0
-63,175,1.15362,0.0,0.0,0.0,1.0,0
-63,177,1.18426,0.0,0.0,0.0,1.0,0
-61,-179,1.03334,0.0,1.355432362470549,1.0,2.5,0
-61,-177,1.06386,0.0,1.355432362470549,1.0,2.5,0
-61,-175,1.0101,0.0,0.0,0.0,1.0,0
-61,-173,1.12193,0.0,0.0,0.0,1.0,0
-61,-171,1.06854,0.0,0.0,0.0,1.0,0
-61,-169,1.21586,0.0,0.0644579892269184,0.0,1.0,0
-61,-167,1.18864,0.0,0.0644579892269184,0.0,1.0,0
